,id,pts,offset
Tinton Ave & E 165 St-E Fordham Rd & Webster Ave,8429,2,16858
Tinton Ave & E 165 St-E 160 St & Tinton Ave,8430,2,16860
Tinton Ave & E 165 St-Prospect Ave & Longwood Ave,8431,2,16862
Tinton Ave & E 165 St-Westchester Ave & E 156 St,8432,2,16864
23 Rd & 31 St-31 St & 23 Ave,8433,2,16866
23 Rd & 31 St-Crescent St & Broadway,8434,2,16868
23 Rd & 31 St-Steinway St & Ditmars Blvd,8435,2,16870
23 Rd & 31 St-31 St & Hoyt Ave N,8436,2,16872
23 Rd & 31 St-31 St & Ditmars Blvd,8437,2,16874
23 Rd & 31 St-35 St & 23 Ave,8438,2,16876
23 Rd & 31 St-24 Ave & 29 St,8439,2,16878
23 Rd & 31 St-Steinway St & 21 Ave,8440,2,16880
23 Rd & 31 St-Steinway St & Broadway,8441,2,16882
23 Rd & 31 St-31 St & Broadway,8442,2,16884
E 39 St & Lexington Ave-Lexington Ave & E 24 St,8443,2,16886
E 39 St & Lexington Ave-W 41 St & 8 Ave,8444,2,16888
E 39 St & Lexington Ave-Broadway & W 41 St,8445,2,16890
E 39 St & Lexington Ave-6 Ave & W 33 St,8446,2,16892
E 39 St & Lexington Ave-Lexington Ave & E 29 St,8447,2,16894
E 39 St & Lexington Ave-E 31 St & 3 Ave,8448,2,16896
E 39 St & Lexington Ave-W 51 St & 6 Ave,8449,2,16898
E 39 St & Lexington Ave-W 47 St & 6 Ave,8450,2,16900
E 39 St & Lexington Ave-E 40 St & Park Ave,8451,2,16902
E 39 St & Lexington Ave-W 31 St & 7 Ave,8452,2,16904
Boston Rd & Prospect Ave-Southern Blvd & E 174 St,8453,2,16906
Boston Rd & Prospect Ave-Freeman St & Southern Blvd,8454,2,16908
Boston Rd & Prospect Ave-E 163 St & Union Ave,8455,2,16910
Boston Rd & Prospect Ave-Wilkins Ave & Crotona Park E,8456,2,16912
Boston Rd & Prospect Ave-Walton Ave & E 171 St,8457,2,16914
Boston Rd & Prospect Ave-Prospect Ave & E 167 St,8458,2,16916
Boston Rd & Prospect Ave-Melrose Ave & E 150 St,8459,2,16918
Boston Rd & Prospect Ave-Boston Rd & E 167 St,8460,2,16920
Boston Rd & Prospect Ave-Charlotte St & Boston Rd,8461,2,16922
Nevins St & Schermerhorn St-Lafayette Ave & Ft Greene Pl,8462,2,16924
Nevins St & Schermerhorn St-Douglass St & 3 Ave,8463,2,16926
Nevins St & Schermerhorn St-Willoughby Ave & Hall St,8464,2,16928
Nevins St & Schermerhorn St-Schermerhorn St & Hoyt St,8465,2,16930
Nevins St & Schermerhorn St-Henry St & Atlantic Ave,8466,2,16932
Nevins St & Schermerhorn St-Schermerhorn St & Court St,8467,2,16934
Nevins St & Schermerhorn St-Clinton Ave & Myrtle Ave,8468,2,16936
Nevins St & Schermerhorn St-DeKalb Ave & S Portland Ave,8469,2,16938
Nevins St & Schermerhorn St-State St & Smith St,8470,2,16940
Nevins St & Schermerhorn St-3 Ave & Schermerhorn St,8471,2,16942
61 St & Queens Blvd-51 Ave & 61 St,8472,2,16944
61 St & Queens Blvd-62 St & 43 Ave,8473,2,16946
61 St & Queens Blvd-61 St & Woodside Ave,8474,2,16948
61 St & Queens Blvd-50 Ave & 65 St,8475,2,16950
61 St & Queens Blvd-57 St & 43 Ave,8476,2,16952
61 St & Queens Blvd-64 St & 53 Dr,8477,2,16954
61 St & Queens Blvd-69 St & 43 Ave,8478,2,16956
61 St & Queens Blvd-Queens Blvd & 56 St,8479,2,16958
61 St & Queens Blvd-Woodside Ave & 60 St,8480,2,16960
61 St & Queens Blvd-72 St & 41 Ave,8481,2,16962
E 141 St & Jackson Ave-E 141 St & St Ann's Ave,8482,2,16964
E 141 St & Jackson Ave-E 138 St & Cypress Ave,8483,2,16966
E 141 St & Jackson Ave-St Mary's St & Jackson Ave,8484,2,16968
E 141 St & Jackson Ave-Westchester Ave & E 156 St,8485,2,16970
E 141 St & Jackson Ave-E 149 St & Jackson Ave,8486,2,16972
E 141 St & Jackson Ave-Willow Ave & E 133 St,8487,2,16974
E 141 St & Jackson Ave-Westchester Ave & Jackson Ave,8488,2,16976
E 141 St & Jackson Ave-Wales Ave & E 147 St,8489,2,16978
E 141 St & Jackson Ave-E 142 St & 3 Ave,8490,2,16980
E 141 St & Jackson Ave-E 138 St & Park Ave,8491,2,16982
40 Ave & 9 St-44 Dr & Jackson Ave,8492,2,16984
40 Ave & 9 St-21 St & Queens Plaza North,8493,2,16986
40 Ave & 9 St-36 Ave & 10 St,8494,2,16988
40 Ave & 9 St-Queens Plaza North & Crescent St,8495,2,16990
40 Ave & 9 St-34th Ave & Vernon Blvd,8496,2,16992
40 Ave & 9 St-Vernon Blvd & 10 St,8497,2,16994
40 Ave & 9 St-Crescent St & Broadway,8498,2,16996
40 Ave & 9 St-Jackson Ave & 46 Rd,8499,2,16998
40 Ave & 9 St-31 St & Newtown Ave,8500,2,17000
40 Ave & 9 St-45 Ave & 21 St,8501,2,17002
Church Ave & Story St-Church Ave & McDonald Ave,8502,2,17004
Church Ave & Story St-Dahill Rd & 12 Ave,8503,2,17006
Church Ave & Story St-E New York Ave & Troy Ave,8504,2,17008
Church Ave & Story St-Parade Pl & Crooke Ave,8505,2,17010
Church Ave & Story St-Kingston Ave & Montgomery St,8506,2,17012
Church Ave & Story St-Ft. Hamilton Pkwy & E 2 St,8507,2,17014
Church Ave & Story St-Chester Ave & 12 Ave,8508,2,17016
Church Ave & Story St-Caton Ave & Argyle Rd,8509,2,17018
Church Ave & Story St-Albany Ave & Carroll St,8510,2,17020
Church Ave & Story St-Union St & Bedford Ave,8511,2,17022
E 20 St & FDR Dr-Gramercy Park N & Gramercy Park E,8512,2,17024
E 20 St & FDR Dr-E 27 St & 1 Ave,8513,2,17026
E 20 St & FDR Dr-1 Ave & E 18 St,8514,2,17028
E 20 St & FDR Dr-E 23 St & 1 Ave,8515,2,17030
E 20 St & FDR Dr-E 33 St & 1 Ave,8516,2,17032
E 20 St & FDR Dr-1 Ave & E 16 St,8517,2,17034
E 20 St & FDR Dr-Broadway & E 19 St,8518,2,17036
E 20 St & FDR Dr-Broadway & E 21 St,8519,2,17038
E 20 St & FDR Dr-FDR Drive & E 35 St,8520,2,17040
E 20 St & FDR Dr-Lexington Ave & E 24 St,8521,2,17042
N 11 St & Kent Ave-Kent Ave & N 7 St,8522,2,17044
N 11 St & Kent Ave-Franklin St & Dupont St,8523,2,17046
N 11 St & Kent Ave-Milton St & Franklin St,8524,2,17048
N 11 St & Kent Ave-Huron St & Franklin St,8525,2,17050
N 11 St & Kent Ave-N 6 St & Bedford Ave,8526,2,17052
N 11 St & Kent Ave-Wythe Ave & Metropolitan Ave,8527,2,17054
N 11 St & Kent Ave-India St & Manhattan Ave,8528,2,17056
N 11 St & Kent Ave-India St Pier,8529,2,17058
N 11 St & Kent Ave-S 4 St & Wythe Ave,8530,2,17060
N 11 St & Kent Ave-Vernon Blvd & 50 Ave,8531,2,17062
2 Ave & 36 St-Wolcott St & Dwight St,8532,2,17064
2 Ave & 36 St-Van Brunt St & Wolcott St,8533,2,17066
2 Ave & 36 St-Lafayette Ave & St James Pl,8534,2,17068
2 Ave & 36 St-34 St & 4 Ave,8535,2,17070
2 Ave & 36 St-Van Brunt St & Van Dyke St,8536,2,17072
2 Ave & 36 St-7 St & 5 Ave,8537,2,17074
2 Ave & 36 St-17 St & 5 Ave,8538,2,17076
2 Ave & 36 St-Lafayette Ave & Ft Greene Pl,8539,2,17078
2 Ave & 36 St-Monroe St & Bedford Ave,8540,2,17080
2 Ave & 36 St-Wakeman Pl & Ridge Blvd,8541,2,17082
65 St & Broadway-65 St & 35 Ave,8542,2,17084
65 St & Broadway-62 St & Northern Blvd,8543,2,17086
65 St & Broadway-62 St & 34 Ave,8544,2,17088
65 St & Broadway-Bulova Ave & Brooklyn Queens Expressway W,8545,2,17090
65 St & Broadway-Jackson Ave & 46 Rd,8546,2,17092
65 St & Broadway-37 Ave & 63 St,8547,2,17094
65 St & Broadway-69 St & 38 Ave,8548,2,17096
65 St & Broadway-65 St & Roosevelt Ave,8549,2,17098
65 St & Broadway-Broadway & 51 St,8550,2,17100
65 St & Broadway-31 St & Broadway,8551,2,17102
2 Ave & E 96 St-E 102 St & 1 Ave,8552,2,17104
2 Ave & E 96 St-E 93 St & 2 Ave,8553,2,17106
2 Ave & E 96 St-Madison Ave & E 99 St,8554,2,17108
2 Ave & E 96 St-E 91 St & 2 Ave,8555,2,17110
2 Ave & E 96 St-Wards Meadow Comfort Station,8556,2,17112
2 Ave & E 96 St-E 85 St & 3 Ave,8557,2,17114
2 Ave & E 96 St-E 106 St & 2 Ave,8558,2,17116
2 Ave & E 96 St-1 Ave & E 68 St,8559,2,17118
2 Ave & E 96 St-2 Ave & E 99 St,8560,2,17120
2 Ave & E 96 St-2 Ave & E 104 St,8561,2,17122
E 56 St & Madison Ave-E 58 St & Madison Ave,8562,2,17124
E 56 St & Madison Ave-E 56 St & 3 Ave,8563,2,17126
E 56 St & Madison Ave-Grand Army Plaza & Central Park S,8564,2,17128
E 56 St & Madison Ave-Broadway & W 58 St,8565,2,17130
E 56 St & Madison Ave-W 56 St & 6 Ave,8566,2,17132
E 56 St & Madison Ave-E 59 St & Madison Ave,8567,2,17134
E 56 St & Madison Ave-W 41 St & 8 Ave,8568,2,17136
E 56 St & Madison Ave-1 Ave & E 68 St,8569,2,17138
E 56 St & Madison Ave-E 44 St & Lexington Ave,8570,2,17140
E 56 St & Madison Ave-Broadway & W 56 St,8571,2,17142
E 17 St & 2 Ave-E 17 St & Broadway,8572,2,17144
E 17 St & 2 Ave-E 16 St & Irving Pl,8573,2,17146
E 17 St & 2 Ave-University Pl & E 14 St,8574,2,17148
E 17 St & 2 Ave-W 13 St & 5 Ave,8575,2,17150
E 17 St & 2 Ave-E 13 St & 2 Ave,8576,2,17152
E 17 St & 2 Ave-W 17 St & 7 Ave,8577,2,17154
E 17 St & 2 Ave-W 31 St & 7 Ave,8578,2,17156
E 17 St & 2 Ave-Great Jones St,8579,2,17158
E 17 St & 2 Ave-W 15 St & 6 Ave,8580,2,17160
E 17 St & 2 Ave-Broadway & E 14 St,8581,2,17162
Leonard St & Church St-Murray St & Greenwich St,8582,2,17164
Leonard St & Church St-Spring St & Hudson St,8583,2,17166
Leonard St & Church St-Vesey St & Church St,8584,2,17168
Leonard St & Church St-6 Ave & Broome St,8585,2,17170
Leonard St & Church St-Murray St & West St,8586,2,17172
Leonard St & Church St-Duane St & Hudson St,8587,2,17174
Leonard St & Church St-Liberty St & Broadway,8588,2,17176
Leonard St & Church St-West St & Chambers St,8589,2,17178
Leonard St & Church St-Vesey Pl & River Terrace,8590,2,17180
Leonard St & Church St-West St & Liberty St,8591,2,17182
Union St & 4 Ave-Hanson Pl & Ashland Pl,8592,2,17184
Union St & 4 Ave-Garfield Pl & 8 Ave,8593,2,17186
Union St & 4 Ave-Berkeley Pl & 7 Ave,8594,2,17188
Union St & 4 Ave-Lafayette Ave & Ft Greene Pl,8595,2,17190
Union St & 4 Ave-Bergen St & 4 Ave,8596,2,17192
Union St & 4 Ave-Plaza St East & Flatbush Ave,8597,2,17194
Union St & 4 Ave-Grand Army Plaza & Plaza St West,8598,2,17196
Union St & 4 Ave-St Marks Pl & 4 Ave,8599,2,17198
Union St & 4 Ave-Bergen St & Smith St,8600,2,17200
Union St & 4 Ave-Douglass St & 4 Ave,8601,2,17202
Concourse Village East & E 158 St-Morris Ave & E 163 St,8602,2,17204
Concourse Village East & E 158 St-E 156 St & Courtlandt Ave,8603,2,17206
Concourse Village East & E 158 St-Wales Ave & E 147 St,8604,2,17208
Concourse Village East & E 158 St-Park Ave & E 162 St,8605,2,17210
Concourse Village East & E 158 St-Morris Ave & E 153 St,8606,2,17212
Concourse Village East & E 158 St-E 161 St & Park Ave,8607,2,17214
Concourse Village East & E 158 St-E 149 St & Park Ave,8608,2,17216
Concourse Village East & E 158 St-Grand Concourse & E 161 St,8609,2,17218
Concourse Village East & E 158 St-3 Ave & E 163 St,8610,2,17220
Concourse Village East & E 158 St-Lincoln Ave & E 138 St,8611,2,17222
W 140 St & Riverside Dr-Riverside Dr & W 138 St,8612,2,17224
W 140 St & Riverside Dr-12 Ave & W 125 St,8613,2,17226
W 140 St & Riverside Dr-W 116 St & Broadway,8614,2,17228
W 140 St & Riverside Dr-W 120 St & Claremont Ave,8615,2,17230
W 140 St & Riverside Dr-11 Ave & W 59 St,8616,2,17232
W 140 St & Riverside Dr-Riverside Dr & W 145 St,8617,2,17234
W 140 St & Riverside Dr-St Nicholas Ave & Manhattan Ave,8618,2,17236
W 140 St & Riverside Dr-Broadway & W 133 St,8619,2,17238
W 140 St & Riverside Dr-Riverside Dr & W 104 St,8620,2,17240
W 140 St & Riverside Dr-Broadway & W 131 St,8621,2,17242
46 St & 25 Ave-48 St & Broadway,8622,2,17244
46 St & 25 Ave-46 St & 28 Ave,8623,2,17246
46 St & 25 Ave-25 Ave & 41 St,8624,2,17248
46 St & 25 Ave-Steinway St & Broadway,8625,2,17250
46 St & 25 Ave-38 St & 30 Ave,8626,2,17252
46 St & 25 Ave-31 St & Newtown Ave,8627,2,17254
46 St & 25 Ave-28 Ave & 44 St,8628,2,17256
46 St & 25 Ave-Bulova Ave & Brooklyn Queens Expressway W,8629,2,17258
46 St & 25 Ave-46 St & 30 Rd,8630,2,17260
46 St & 25 Ave-21 Ave & Shore Blvd,8631,2,17262
Throop Ave & Myrtle Ave-Myrtle Ave & Marcy Ave,8632,2,17264
Throop Ave & Myrtle Ave-Park Ave & Marcus Garvey Blvd,8633,2,17266
Throop Ave & Myrtle Ave-Broadway & Whipple St,8634,2,17268
Throop Ave & Myrtle Ave-Nassau St & Duffield St,8635,2,17270
Throop Ave & Myrtle Ave-Devoe St & Morgan Ave,8636,2,17272
Throop Ave & Myrtle Ave-Myrtle Ave & Lewis Ave,8637,2,17274
Throop Ave & Myrtle Ave-Boerum St & Broadway,8638,2,17276
Throop Ave & Myrtle Ave-Scholes St & Manhattan Ave,8639,2,17278
Throop Ave & Myrtle Ave-Nostrand Ave & Myrtle Ave,8640,2,17280
Throop Ave & Myrtle Ave-Lorimer St & Broadway,8641,2,17282
Onderdonk Ave & Dekalb Ave-Wyckoff Av & Stanhope St,8642,2,17284
Onderdonk Ave & Dekalb Ave-Metropolitan Ave & Stewart Ave,8643,2,17286
Onderdonk Ave & Dekalb Ave-Irving Ave & Harman St,8644,2,17288
Onderdonk Ave & Dekalb Ave-Hart St & Wyckoff Ave,8645,2,17290
Onderdonk Ave & Dekalb Ave-Menahan St & Onderdonk Ave,8646,2,17292
Onderdonk Ave & Dekalb Ave-Willoughby Ave & Wyckoff Ave,8647,2,17294
Onderdonk Ave & Dekalb Ave-Cedar St & Myrtle Ave,8648,2,17296
Onderdonk Ave & Dekalb Ave-Madison St & Cypress Ave,8649,2,17298
Onderdonk Ave & Dekalb Ave-Wyckoff Av & Jefferson St,8650,2,17300
Onderdonk Ave & Dekalb Ave-Willoughby Ave & Onderdonk Ave,8651,2,17302
Woodside Ave & 69 St-61 St & Woodside Ave,8652,2,17304
Woodside Ave & 69 St-65 Pl & Woodside Ave,8653,2,17306
Woodside Ave & 69 St-Woodside Ave & 60 St,8654,2,17308
Woodside Ave & 69 St-72 St & Woodside Ave,8655,2,17310
Woodside Ave & 69 St-69 St & 43 Ave,8656,2,17312
Woodside Ave & 69 St-Skillman Ave & 54 St,8657,2,17314
Woodside Ave & 69 St-69 St & 38 Ave,8658,2,17316
Woodside Ave & 69 St-St. Ann's Ave & E 144 St,8659,2,17318
Woodside Ave & 69 St-Queens Plaza North & Crescent St,8660,2,17320
Woodside Ave & 69 St-48 St & 50 Ave,8661,2,17322
Longfellow Ave & E 165 St-Westchester Ave & Southern Blvd,8662,2,17324
Longfellow Ave & E 165 St-3 Ave & E 169 St,8663,2,17326
Longfellow Ave & E 165 St-Grand Concourse & E 164 St,8664,2,17328
Longfellow Ave & E 165 St-Gerard Ave & E 146 St,8665,2,17330
Longfellow Ave & E 165 St-Prospect Ave & E 167 St,8666,2,17332
Longfellow Ave & E 165 St-Intervale Ave & Kelly St,8667,2,17334
Longfellow Ave & E 165 St-Home St & Westchester Ave,8668,2,17336
Longfellow Ave & E 165 St-Fulton Ave & St. Paul's Pl,8669,2,17338
Longfellow Ave & E 165 St-E 169 St & Webster Ave,8670,2,17340
Longfellow Ave & E 165 St-E 169 St & Fox St,8671,2,17342
E 43 St & 2 Ave-2 Ave & E 31 St,8672,2,17344
E 43 St & 2 Ave-E 44 St & Lexington Ave,8673,2,17346
E 43 St & 2 Ave-W 31 St & 7 Ave,8674,2,17348
E 43 St & 2 Ave-E 39 St & 2 Ave,8675,2,17350
E 43 St & 2 Ave-W 41 St & 8 Ave,8676,2,17352
E 43 St & 2 Ave-E 47 St & Park Ave,8677,2,17354
E 43 St & 2 Ave-2 Ave & E 29 St,8678,2,17356
E 43 St & 2 Ave-W 42 St & 6 Ave,8679,2,17358
E 43 St & 2 Ave-Broadway & E 21 St,8680,2,17360
E 43 St & 2 Ave-E 65 St & 2 Ave,8681,2,17362
36 St & Queens Blvd-48 Ave & 37 St,8682,2,17364
36 St & Queens Blvd-43 Ave & 40 St,8683,2,17366
36 St & Queens Blvd-40 St & Queens Blvd,8684,2,17368
36 St & Queens Blvd-31 St & Thomson Ave,8685,2,17370
36 St & Queens Blvd-36 St & Hunters Point Ave,8686,2,17372
36 St & Queens Blvd-39 St & Queens Blvd,8687,2,17374
36 St & Queens Blvd-W 27 St & 7 Ave,8688,2,17376
36 St & Queens Blvd-46 St & Queens Blvd,8689,2,17378
36 St & Queens Blvd-36 Ave & 31 St,8690,2,17380
36 St & Queens Blvd-39 St & 47 Ave,8691,2,17382
Home St & Westchester Ave-Boone Ave & E 172 St,8692,2,17384
Home St & Westchester Ave-Hoe Ave & Jennings St,8693,2,17386
Home St & Westchester Ave-E 169 St & Fox St,8694,2,17388
Home St & Westchester Ave-Westchester Ave & Southern Blvd,8695,2,17390
Home St & Westchester Ave-3 Ave & E 169 St,8696,2,17392
Home St & Westchester Ave-Boston Rd & E 167 St,8697,2,17394
Home St & Westchester Ave-Seneca Ave & Irvine St,8698,2,17396
Home St & Westchester Ave-Morris Ave & E 184 St,8699,2,17398
Home St & Westchester Ave-Freeman St & Southern Blvd,8700,2,17400
Home St & Westchester Ave-Wilkins Ave & Crotona Park E,8701,2,17402
Grand Concourse & E 199 St-Botanical Sq & Webster Ave,8702,2,17404
Grand Concourse & E 199 St-Tiebout Ave & E Fordham Road,8703,2,17406
Grand Concourse & E 199 St-Jerome Ave & Bedford Park Blvd E,8704,2,17408
Grand Concourse & E 199 St-Grand Concourse & E 197 St,8705,2,17410
Grand Concourse & E 199 St-Jerome Ave & E Mosholu Parkway S,8706,2,17412
Grand Concourse & E 199 St-E Fordham Rd & Webster Ave,8707,2,17414
Grand Concourse & E 199 St-Goulden Ave & W 205 St,8708,2,17416
Grand Concourse & E 199 St-Paul Ave & Mosholu Pkwy,8709,2,17418
Grand Concourse & E 199 St-Bainbridge Ave & E 198 St,8710,2,17420
Grand Concourse & E 199 St-Bainbridge Ave & E 196 St,8711,2,17422
Central Ave & Weirfield St-Halsey St & Broadway,8712,2,17424
Central Ave & Weirfield St-Broadway & Hancock St,8713,2,17426
Central Ave & Weirfield St-Wilson Ave & Moffat St,8714,2,17428
Central Ave & Weirfield St-Rockaway Ave & Bainbridge St,8715,2,17430
Central Ave & Weirfield St-Irving Ave & Halsey St,8716,2,17432
Central Ave & Weirfield St-Wyckoff Ave & Gates Ave,8717,2,17434
Central Ave & Weirfield St-Jefferson Ave & Evergreen Ave,8718,2,17436
Central Ave & Weirfield St-Central Ave & Covert St,8719,2,17438
Central Ave & Weirfield St-Knickerbocker Ave & Hancock St,8720,2,17440
Central Ave & Weirfield St-Madison St & Forest Ave,8721,2,17442
E 20 St & Park Ave-E 20 St & FDR Dr,8722,2,17444
E 20 St & Park Ave-E 20 St & 2 Ave,8723,2,17446
E 20 St & Park Ave-Gramercy Park N & Gramercy Park E,8724,2,17448
E 20 St & Park Ave-W 21 St & 6 Ave,8725,2,17450
E 20 St & Park Ave-E 40 St & Park Ave,8726,2,17452
E 20 St & Park Ave-E 23 St & 1 Ave,8727,2,17454
E 20 St & Park Ave-University Pl & E 14 St,8728,2,17456
E 20 St & Park Ave-4 Ave & E 12 St,8729,2,17458
E 20 St & Park Ave-W 15 St & 6 Ave,8730,2,17460
E 20 St & Park Ave-1 Ave & E 18 St,8731,2,17462
University Ave & W 168 St-Ogden Ave & Merriam Ave,8732,2,17464
University Ave & W 168 St-Nelson Ave & 167 St,8733,2,17466
University Ave & W 168 St-Shakespeare Ave & W 169 St,8734,2,17468
University Ave & W 168 St-E 161 St & River Ave,8735,2,17470
University Ave & W 168 St-Anderson Ave & W 164 St,8736,2,17472
University Ave & W 168 St-Plaza Dr & W 170 St,8737,2,17474
University Ave & W 168 St-Sheridan Ave & E 172 St,8738,2,17476
University Ave & W 168 St-W 170 St & University Ave,8739,2,17478
University Ave & W 168 St-Ogden Ave & W 164 St,8740,2,17480
University Ave & W 168 St-St Ann's Ave & Westchester Ave,8741,2,17482
Gansevoort St & Hudson St-8 Ave & W 16 St,8742,2,17484
Gansevoort St & Hudson St-W 21 St & 6 Ave,8743,2,17486
Gansevoort St & Hudson St-W 12 St & Hudson St,8744,2,17488
Gansevoort St & Hudson St-University Pl & E 14 St,8745,2,17490
Gansevoort St & Hudson St-Greenwich Ave & 8 Ave,8746,2,17492
Gansevoort St & Hudson St-Washington St & Gansevoort St,8747,2,17494
Gansevoort St & Hudson St-Christopher St & Greenwich St,8748,2,17496
Gansevoort St & Hudson St-W 20 St & 8 Ave,8749,2,17498
Gansevoort St & Hudson St-Greenwich St & Perry St,8750,2,17500
Gansevoort St & Hudson St-W 13 St & 7 Ave,8751,2,17502
3 Ave & E 169 St-Fulton Ave & E 168 St,8752,2,17504
3 Ave & E 169 St-3 Ave & E 170 St,8753,2,17506
3 Ave & E 169 St-Franklin Ave & E 169 St,8754,2,17508
3 Ave & E 169 St-Melrose Ave & E 150 St,8755,2,17510
3 Ave & E 169 St-3 Ave & Franklin Ave,8756,2,17512
3 Ave & E 169 St-E 171 St & 3 Ave,8757,2,17514
3 Ave & E 169 St-E 149 St & Park Ave,8758,2,17516
3 Ave & E 169 St-E 167 St & Clay Ave,8759,2,17518
3 Ave & E 169 St-3 Ave & E 163 St,8760,2,17520
3 Ave & E 169 St-E Fordham Rd & Webster Ave,8761,2,17522
E 135 St & St Ann's Ave-E 165 St & Clay Ave,8762,2,17524
E 135 St & St Ann's Ave-Willis Ave & E 137 St,8763,2,17526
E 135 St & St Ann's Ave-E 138 St & Cypress Ave,8764,2,17528
E 135 St & St Ann's Ave-E 133 St & Cypress Pl,8765,2,17530
E 135 St & St Ann's Ave-Lincoln Ave & E 138 St,8766,2,17532
E 135 St & St Ann's Ave-Brook Ave & E 138 St,8767,2,17534
E 135 St & St Ann's Ave-Willis Ave & Bruckner Blvd,8768,2,17536
E 135 St & St Ann's Ave-Washington Ave & E 167 St,8769,2,17538
E 135 St & St Ann's Ave-Lincoln Ave & E 134 St,8770,2,17540
E 135 St & St Ann's Ave-E 141 St & St Ann's Ave,8771,2,17542
60 Pl & Linden St-Wyckoff Ave & Gates Ave,8772,2,17544
60 Pl & Linden St-Central Ave & Covert St,8773,2,17546
60 Pl & Linden St-31 St & Thomson Ave,8774,2,17548
60 Pl & Linden St-Myrtle Ave & Linden St,8775,2,17550
60 Pl & Linden St-Fairview Ave & Linden St,8776,2,17552
60 Pl & Linden St-Bleecker St & Forest Ave,8777,2,17554
60 Pl & Linden St-Madison St & Cypress Ave,8778,2,17556
60 Pl & Linden St-Greene Ave & Grandview Ave,8779,2,17558
60 Pl & Linden St-Stanhope St & Fairview Ave,8780,2,17560
60 Pl & Linden St-Madison St & Forest Ave,8781,2,17562
N 5 St & Northside Piers-N 6 St & Bedford Ave,8782,2,17564
N 5 St & Northside Piers-Metropolitan Ave & Bedford Ave,8783,2,17566
N 5 St & Northside Piers-S 5 Pl & S 5 St,8784,2,17568
N 5 St & Northside Piers-Bayard St & Leonard St,8785,2,17570
N 5 St & Northside Piers-S 2 St & Kent Ave,8786,2,17572
N 5 St & Northside Piers-S 4 St & Wythe Ave,8787,2,17574
N 5 St & Northside Piers-N 15 St & Wythe Ave,8788,2,17576
N 5 St & Northside Piers-Kent Ave & N 7 St,8789,2,17578
N 5 St & Northside Piers-Grand St & Havemeyer St,8790,2,17580
N 5 St & Northside Piers-Driggs Ave & N 9 St,8791,2,17582
Amsterdam Ave & W 82 St-Columbus Ave & W 72 St,8792,2,17584
Amsterdam Ave & W 82 St-Amsterdam Ave & W 73 St,8793,2,17586
Amsterdam Ave & W 82 St-W 82 St & Central Park West,8794,2,17588
Amsterdam Ave & W 82 St-W 63 St & Broadway,8795,2,17590
Amsterdam Ave & W 82 St-W 87 St & West End Ave,8796,2,17592
Amsterdam Ave & W 82 St-W 90 St & Amsterdam Ave,8797,2,17594
Amsterdam Ave & W 82 St-W 100 St & Broadway,8798,2,17596
Amsterdam Ave & W 82 St-Columbus Ave & W 95 St,8799,2,17598
Amsterdam Ave & W 82 St-W 95 St & Broadway,8800,2,17600
Amsterdam Ave & W 82 St-W 104 St & Amsterdam Ave,8801,2,17602
Morningside Dr & Amsterdam Ave-St Nicholas Ave & Manhattan Ave,8802,2,17604
Morningside Dr & Amsterdam Ave-W 100 St & Manhattan Ave,8803,2,17606
Morningside Dr & Amsterdam Ave-Columbus Ave & W 95 St,8804,2,17608
Morningside Dr & Amsterdam Ave-Park Ave & E 124 St,8805,2,17610
Morningside Dr & Amsterdam Ave-Amsterdam Ave & W 119 St,8806,2,17612
Morningside Dr & Amsterdam Ave-Frederick Douglass Blvd & W 115 St,8807,2,17614
Morningside Dr & Amsterdam Ave-St. Nicholas Ave & W 126 St,8808,2,17616
Morningside Dr & Amsterdam Ave-W 113 St & Broadway,8809,2,17618
Morningside Dr & Amsterdam Ave-Amsterdam Ave & W 125 St,8810,2,17620
Morningside Dr & Amsterdam Ave-W 110 St & Amsterdam Ave,8811,2,17622
Jerome Ave & Ogden Ave-Lenox Ave & W 140 St,8812,2,17624
